date,MG,billed_kWh,kW,total_kWh, Operation_bill 
43186.00,22.17,31410.4,1590.4,31410.4,41775.83
43187.00,22.87,37268,1724.8,37268,49566.44
43188.00,25.45,38326.4,2016,38326.4,50974.11
43189.00,28.07,34512.8,1646.4,34512.8,45902.02
43190.00,25.89,30576,1433.6,30576,40666.08
43191.00,23.99,29859.2,1310.4,29859.2,39712.74
43192.00,23.21,29820,1310.4,29820,39660.60
43193.00,27.92,36915.2,1668.8,36915.2,49097.22
43194.00,33.19,33499.2,1624,33499.2,44553.94
43195.00,28.9,32312,1422.4,32312,42974.96
43196.00,27.69,31645.6,1400,31645.6,42088.65
43197.00,27.63,31892,1433.6,31892,42416.36
43198.00,24.47,30749.6,1377.6,30749.6,40896.97
43199.00,20.15,29859.2,1355.2,29859.2,39712.74
43200.00,13.93,28873.6,1444.8,28873.6,38401.89
43201.00,11.87,26723.2,1344,26723.2,35541.86
43202.00,12.13,28789.6,1400,28789.6,38290.17
43203.00,11,31108,1411.2,31108,41373.64
43204.00,12.94,32261.6,1489.6,32261.6,42907.93
43205.00,15.74,32888.8,1512,32888.8,43742.10
43206.00,16.06,30458.4,1523.2,30458.4,40509.67
43207.00,15.92,34059.2,1556.8,34059.2,45298.74
43208.00,13.7,32496.8,1456,32496.8,43220.74
43209.00,13.24,26381.6,1198.4,26381.6,35087.53
43210.00,11.19,27384,1344,27384,36420.72
43211.00,10.25,30839.2,1444.8,30839.2,41016.14
43212.00,9.79,28784,1422.4,28784,38282.72
43213.00,15.7,31875.2,1590.4,31875.2,42394.02
43214.00,18.09,2077.6,123.2,2077.6,2763.21
43215.00,16.55,32776.8,1478.4,32776.8,43593.14
43216.00,15.12,26308.8,1400,26308.8,34990.70
43217.00,12.52,23284.8,1142.4,23284.8,30968.78
43218.00,11.11,24242.4,1120,24242.4,32242.39
43219.00,10.4,25401.6,1288,25401.6,33784.13
43220.00,10.48,25043.2,1332.8,25043.2,33307.46
43221.00,10.51,26168.8,1355.2,26168.8,34804.50
43222.00,9.99,25743.2,1332.8,25743.2,34238.46
43223.00,11.01,27109.6,1288,27109.6,36055.77
43224.00,10.16,22484,1086.4,22484,29903.72
43225.00,9.14,22075.2,1008,22075.2,29360.02
43226.00,8.47,21845.6,1008,21845.6,29054.65
43227.00,8.29,20714.4,985.6,20714.4,27550.15
43228.00,8.24,21095.2,1008,21095.2,28056.62
43229.00,8.29,20277.6,985.6,20277.6,26969.21
43230.00,9.01,20983.2,985.6,20983.2,27907.66
43231.00,8.46,20580,1008,20580,27371.40
43232.00,7.63,20512.8,974.4,20512.8,27282.02
43233.00,7.99,19947.2,963.2,19947.2,26529.78
43234.00,8.06,23245.6,1164.8,23245.6,30916.65
43235.00,7.88,21470.4,1052.8,21470.4,28555.63
43236.00,5.24,19191.2,985.6,19191.2,25524.30
43237.00,10.66,21750.4,1008,21750.4,28928.03
43238.00,10.04,21285.6,996.8,21285.6,28309.85
43239.00,10.1,21862.4,1108.8,21862.4,29076.99
43240.00,10.8,21621.6,996.8,21621.6,28756.73
43241.00,5.4,18491.2,1220.8,18491.2,24593.30
43242.00,6.66,17472,1142.4,17472,23237.76
43243.00,10.64,21520.8,996.8,21520.8,28622.66
43244.00,8.99,21408.8,985.6,21408.8,28473.70
43245.00,5.33,19594.4,1052.8,19594.4,26060.55
43246.00,12.21,22344,1041.6,22344,29717.52
43247.00,10.42,24612,1288,24612,32733.96
43248.00,10.68,23732.8,1243.2,23732.8,31564.62
43249.00,8.66,25256,1265.6,25256,33590.48
43250.00,9.79,25278.4,1254.4,25278.4,33620.27
43251.00,7.66,14985.6,1131.2,14985.6,19930.85
43252.00,11,24315.2,1310.4,24315.2,32339.22
43253.00,11.75,27630.4,1265.6,27630.4,36748.43
43254.00,12.28,24343.2,1187.2,24343.2,32376.46
43255.00,10.14,26202.4,1198.4,26202.4,34849.19
43256.00,7.66,20944,1120,20944,27855.52
43257.00,10.61,23380,1097.6,23380,31095.40
43258.00,8.92,23010.4,1086.4,23010.4,30603.83
43259.00,9.82,22780.8,1030.4,22780.8,30298.46
43260.00,10.71,23514.4,1142.4,23514.4,31274.15
43261.00,12.37,24152.8,1131.2,24152.8,32123.22
43262.00,10.11,25032,1355.2,25032,33292.56
43263.00,15.65,25586.4,1164.8,25586.4,34029.91
43264.00,19.45,25793.6,1164.8,25793.6,34305.49
43265.00,20.86,25922.4,1153.6,25922.4,34476.79
43266.00,19.32,25396,1131.2,25396,33776.68
43267.00,14.94,23352,1108.8,23352,31058.16
43268.00,10.96,26370.4,1276.8,26370.4,35072.63
43269.00,9.88,29047.2,1355.2,29047.2,38632.78
43270.00,7.95,27451.2,1321.6,27451.2,36510.10
43271.00,11.5,23122.4,1198.4,23122.4,30752.79
43272.00,11.34,23329.6,1153.6,23329.6,31028.37
43273.00,11.37,23615.2,1108.8,23615.2,31408.22
43274.00,12.42,22243.2,1030.4,22243.2,29583.46
43275.00,12.17,22752.8,1064,22752.8,30261.22
43276.00,9.28,20910.4,1041.6,20910.4,27810.83
43277.00,12.77,23576,1142.4,23576,31356.08
43278.00,11.97,21980,1052.8,21980,29233.40
43279.00,10.96,22293.6,1052.8,22293.6,29650.49
43280.00,7,20496,996.8,20496,27259.68
43281.00,10.47,22579.2,1041.6,22579.2,30030.34
43282.00,9.6,22640.8,1030.4,22640.8,30112.26
43283.00,9.28,22775.2,1052.8,22775.2,30291.02
43284.00,9.76,25183.2,1220.8,25183.2,33493.66
43285.00,9.28,26717.6,1265.6,26717.6,35534.41
43286.00,5.84,21033.6,1131.2,21033.6,27974.69
43287.00,10.35,22629.6,1041.6,22629.6,30097.37
43288.00,8.9,21756,1008,21756,28935.48
43289.00,7.44,22052.8,996.8,22052.8,29330.22
43290.00,7.59,24550.4,1220.8,24550.4,32652.03
43291.00,8.3,27468,1265.6,27468,36532.44
43292.00,8.87,27675.2,1254.4,27675.2,36808.02
43293.00,7.64,21291.2,1220.8,21291.2,28317.30
43294.00,7.83,21123.2,985.6,21123.2,28093.86
43295.00,7.61,21011.2,963.2,21011.2,27944.90
43296.00,7.98,21134.4,952,21134.4,28108.75
43297.00,9.45,23772,1288,23772,31616.76
43298.00,10.02,30172.8,1388.8,30172.8,40129.82
43299.00,7.93,23228.8,1288,23228.8,30894.30
43300.00,8.11,22472.8,1075.2,22472.8,29888.82
43301.00,7.68,24584,1142.4,24584,32696.72
43302.00,8,25099.2,1142.4,25099.2,33381.94
43303.00,8.93,25082.4,1243.2,25082.4,33359.59
43304.00,8.27,26180,1209.6,26180,34819.40
43305.00,8.48,23928.8,1164.8,23928.8,31825.30
43306.00,8.18,23660,1198.4,23660,31467.80
43307.00,8.68,22624,1153.6,22624,30089.92
43308.00,7.78,25860.8,1187.2,25860.8,34394.86
43309.00,7.37,24959.2,1153.6,24959.2,33195.74
43310.00,7.47,24668,1164.8,24668,32808.44
43311.00,10.98,26247.2,1288,26247.2,34908.78
43312.00,12.1,25222.4,1444.8,25222.4,33545.79
43313.00,16.03,22299.2,1097.6,22299.2,29657.94
43314.00,9.45,20708.8,952,20708.8,27542.70
43315.00,8.09,20092.8,952,20092.8,26723.42
43316.00,7.56,20395.2,940.8,20395.2,27125.62
43317.00,7.33,20143.2,952,20143.2,26790.46
43318.00,8.88,22254.4,1164.8,22254.4,29598.35
43319.00,10.41,20451.2,1030.4,20451.2,27200.10
43320.00,9.71,23044,1142.4,23044,30648.52
43321.00,10.08,22764,1187.2,22764,30276.12
43322.00,8.61,24869.6,1142.4,24869.6,33076.57
43323.00,8.43,23475.2,1131.2,23475.2,31222.02
43324.00,8.62,24320.8,1209.6,24320.8,32346.66
43325.00,9.23,23956.8,1176,23956.8,31862.54
43326.00,9.37,22153.6,1164.8,22153.6,29464.29
43327.00,10.03,21588,1142.4,21588,28712.04
43328.00,15.83,25692.8,1366.4,25692.8,34171.42
43329.00,16.49,26952.8,1478.4,26952.8,35847.22
43330.00,17.3,30480.8,1400,30480.8,40539.46
43331.00,14.38,28095.2,1310.4,28095.2,37366.62
43332.00,11.99,27983.2,1310.4,27983.2,37217.66
43333.00,12.69,29209.6,1344,29209.6,38848.77
43334.00,11.06,25569.6,1310.4,25569.6,34007.57
43335.00,10.72,28100.8,1276.8,28100.8,37374.06
43336.00,10.2,29153.6,1332.8,29153.6,38774.29
43337.00,10.73,27966.4,1288,27966.4,37195.31
43338.00,10.9,28296.8,1321.6,28296.8,37634.74
43339.00,10.61,28705.6,1366.4,28705.6,38178.45
43340.00,10.53,29254.4,1355.2,29254.4,38908.35
43341.00,11.01,27692,1355.2,27692,36830.36
43342.00,10.25,29237.6,1355.2,29237.6,38886.01
43343.00,9.83,28918.4,1355.2,28918.4,38461.47
43344.00,9.77,28364,1332.8,28364,37724.12
43345.00,9.32,29680,1366.4,29680,39474.40
43346.00,9.95,29299.2,1355.2,29299.2,38967.94
43347.00,10.36,26560.8,1355.2,26560.8,35325.86
43348.00,8.77,26924.8,1288,26924.8,35809.98
43349.00,8.37,26409.6,1232,26409.6,35124.77
43350.00,8.53,23856,1142.4,23856,31728.48
43351.00,21.13,32995.2,1892.8,32995.2,43883.62
43352.00,34.02,35940.8,1792,35940.8,47801.26
43353.00,29.77,32362.4,1478.4,32362.4,43041.99
43354.00,25.66,31729.6,1512,31729.6,42200.37
43355.00,22.63,27781.6,1355.2,27781.6,36949.53
43356.00,14.99,30234.4,1388.8,30234.4,40211.75
43357.00,13.97,29254.4,1332.8,29254.4,38908.35
43358.00,9.91,27580,1288,27580,36681.40
43359.00,9.48,27356,1310.4,27356,36383.48
43360.00,10.35,23464,1187.2,23464,31207.12
43361.00,8.95,25530.4,1288,25530.4,33955.43
43362.00,8.98,27501.6,1288,27501.6,36577.13
43363.00,8.55,26566.4,1243.2,26566.4,35333.31
43364.00,8.21,28252,1299.2,28252,37575.16
43365.00,8.07,28257.6,1332.8,28257.6,37582.61
43366.00,7.83,26056.8,1276.8,26056.8,34655.54
43367.00,9.84,23419.2,1108.8,23419.2,31147.54
43368.00,12.29,25082.4,1288,25082.4,33359.59
43369.00,12.07,30256.8,1400,30256.8,40241.54
43370.00,9.38,28173.6,1265.6,28173.6,37470.89
43371.00,8.88,29517.6,1355.2,29517.6,39258.41
43372.00,8.5,26224.8,1344,26224.8,34878.98
43373.00,7.84,26163.2,1321.6,26163.2,34797.06
43374.00,8.44,28996.8,1310.4,28996.8,38565.74
43375.00,8.77,25547.2,1310.4,25547.2,33977.78
43376.00,8.36,26269.6,1321.6,26269.6,34938.57
43377.00,9.19,30038.4,1377.6,30038.4,39951.07
43378.00,8.53,29680,1310.4,29680,39474.40
43379.00,8.45,23620.8,1209.6,23620.8,31415.66
43380.00,7.97,26297.6,1310.4,26297.6,34975.81
43381.00,8.42,26028.8,1265.6,26028.8,34618.30
43382.00,8.32,29444.8,1344,29444.8,39161.58
43383.00,9.33,25799.2,1310.4,25799.2,34312.94
43384.00,7.96,28481.6,1377.6,28481.6,37880.53
43385.00,8.06,29377.6,1366.4,29377.6,39072.21
43386.00,7.56,30094.4,1366.4,30094.4,40025.55
43387.00,8.05,26997.6,1288,26997.6,35906.81
43388.00,9.49,25065.6,1164.8,25065.6,33337.25
43389.00,8.73,27048,1310.4,27048,35973.84
43390.00,8.09,27725.6,1243.2,27725.6,36875.05
43391.00,8.15,22932,1041.6,22932,30499.56
43392.00,7.63,27238.4,1366.4,27238.4,36227.07
43393.00,7.6,29075.2,1355.2,29075.2,38670.02
43394.00,7.53,29825.6,1366.4,29825.6,39668.05
43395.00,7.71,26947.2,1288,26947.2,35839.78
43396.00,7.95,29825.6,1366.4,29825.6,39668.05
43397.00,7.96,30856,1422.4,30856,41038.48
43398.00,7.27,29624,1366.4,29624,39399.92
43399.00,10.12,30800,1444.8,30800,40964.00
43400.00,9.15,29271.2,1355.2,29271.2,38930.70
43401.00,8.16,29215.2,1366.4,29215.2,38856.22
43402.00,8.41,24029.6,1254.4,24029.6,31959.37
43403.00,7.62,27070.4,1344,27070.4,36003.63
43404.00,13.72,29176,1512,29176,38804.08
43405.00,24.04,38466.4,1960,38466.4,51160.31
43406.00,23.26,31948,1512,31948,42490.84
43407.00,22.49,31186.4,1411.2,31186.4,41477.91
43408.00,23.61,30990.4,1388.8,30990.4,41217.23
43409.00,20.17,27725.6,1332.8,27725.6,36875.05
43410.00,18.84,29002.4,1400,29002.4,38573.19
43411.00,13.98,29013.6,1422.4,29013.6,38588.09
43412.00,11.44,30738.4,1400,30738.4,40882.07
43413.00,10.21,30710.4,1456,30710.4,40844.83
43414.00,9.46,30329.6,1355.2,30329.6,40338.37
43415.00,9,28263.2,1321.6,28263.2,37590.06
43416.00,9.64,25804.8,1321.6,25804.8,34320.38
43417.00,9.24,27731.2,1332.8,27731.2,36882.50
43418.00,9.29,25804.8,1366.4,25804.8,34320.38
43419.00,12.53,26600,1232,26600,35378.00
43420.00,10.31,24908.8,1164.8,24908.8,33128.70
43421.00,9.06,27098.4,1411.2,27098.4,36040.87
43422.00,8.83,29204,1366.4,29204,38841.32
43423.00,11.07,27148.8,1332.8,27148.8,36107.90
43424.00,10.47,25580.8,1288,25580.8,34022.46
43425.00,9.24,25177.6,1131.2,25177.6,33486.21
43426.00,8.1,23609.6,1086.4,23609.6,31400.77
43427.00,7.96,23413.6,1108.8,23413.6,31140.09
43428.00,10.47,24248,1131.2,24248,32249.84
43429.00,9.78,26308.8,1310.4,26308.8,34990.70
43430.00,13.48,26532.8,1332.8,26532.8,35288.62
43431.00,12.18,26667.2,1254.4,26667.2,35467.38
43432.00,11.28,27720,1400,27720,36867.60
43433.00,10.52,25116,1366.4,25116,33404.28
43434.00,9.45,24320.8,1120,24320.8,32346.66
43435.00,11.09,28201.6,1478.4,28201.6,37508.13
43436.00,14.35,26594.4,1276.8,26594.4,35370.55
43437.00,16.22,26835.2,1265.6,26835.2,35690.82
43438.00,17.16,29719.2,1355.2,29719.2,39526.54
43439.00,15.98,30027.2,1355.2,30027.2,39936.18
43440.00,14.95,29680,1388.8,29680,39474.40
43441.00,15.43,29517.6,1377.6,29517.6,39258.41
43442.00,13.72,27087.2,1254.4,27087.2,36025.98
43443.00,9.27,25603.2,1187.2,25603.2,34052.26
43444.00,9.59,24645.6,1176,24645.6,32778.65
43445.00,9.29,25144,1153.6,25144,33441.52
43446.00,9.81,27776,1388.8,27776,36942.08
43447.00,9.06,30559.2,1456,30559.2,40643.74
43448.00,10.49,31936.8,1523.2,31936.8,42475.94
43449.00,16.98,40583.2,2195.2,40583.2,53975.66
43450.00,20.5,33208,1769.6,33208,44166.64
43451.00,22.05,31326.4,1411.2,31326.4,41664.11
43452.00,21.16,30083.2,1377.6,30083.2,40010.66
43453.00,20,29232,1377.6,29232,38878.56
43454.00,12.99,24740.8,1164.8,24740.8,32905.26
43455.00,11.79,24780,1176,24780,32957.40
43456.00,10.13,24119.2,1153.6,24119.2,32078.54
43457.00,9.83,25670.4,1332.8,25670.4,34141.63
43458.00,9.11,29534.4,1366.4,29534.4,39280.75
43459.00,8.55,24315.2,1299.2,24315.2,32339.22
43460.00,8.74,28509.6,1332.8,28509.6,37917.77
43461.00,10.26,28610.4,1388.8,28610.4,38051.83
43462.00,10.67,27031.2,1321.6,27031.2,35951.50
43463.00,9,23956.8,1131.2,23956.8,31862.54
43464.00,8.74,24102.4,1232,24102.4,32056.19
43465.00,15.46,26174.4,1377.6,26174.4,34811.95
43466.00,20.35,26577.6,1232,26577.6,35348.21
43467.00,18.93,26112.8,1209.6,26112.8,34730.02
43468.00,15.46,24925.6,1176,24925.6,33151.05
43469.00,14.19,26936,1467.2,26936,35824.88
43470.00,14.09,28386.4,1321.6,28386.4,37753.91
43471.00,15.11,27098.4,1254.4,27098.4,36040.87
43472.00,18.65,26936,1243.2,26936,35824.88
43473.00,16.12,27501.6,1232,27501.6,36577.13
43474.00,17.37,24712.8,1209.6,24712.8,32868.02
43475.00,12.79,25547.2,1209.6,25547.2,33977.78
43476.00,10.39,26415.2,1198.4,26415.2,35132.22
43477.00,10.66,25804.8,1209.6,25804.8,34320.38
43478.00,12.91,26280.8,1220.8,26280.8,34953.46
43479.00,12.25,28336,1456,28336,37686.88
43480.00,10.92,31897.6,1467.2,31897.6,42423.81
43481.00,10.82,25418.4,1366.4,25418.4,33806.47
43482.00,12.92,25597.6,1243.2,25597.6,34044.81
43483.00,13.1,25440.8,1164.8,25440.8,33836.26
43484.00,15.48,27132,1288,27132,36085.56
43485.00,16.11,27865.6,1321.6,27865.6,37061.25
43486.00,15.03,28425.6,1299.2,28425.6,37806.05
43487.00,15.77,26740,1254.4,26740,35564.20
43488.00,18.71,32452,1668.8,32452,43161.16
43489.00,18.69,29954.4,1467.2,29954.4,39839.35
43490.00,18.1,28420,1321.6,28420,37798.60
43491.00,19.33,28442.4,1276.8,28442.4,37828.39
43492.00,18.46,27960.8,1243.2,27960.8,37187.86
43493.00,17.48,27703.2,1254.4,27703.2,36845.26
43494.00,18.41,26398.4,1209.6,26398.4,35109.87
43495.00,17.34,27216,1265.6,27216,36197.28
43496.00,16.32,27266.4,1288,27266.4,36264.31
43497.00,13.47,26236,1198.4,26236,34893.88
43498.00,10.55,25244.8,1198.4,25244.8,33575.58
43499.00,10.01,26000.8,1344,26000.8,34581.06
43500.00,12.15,31645.6,1478.4,31645.6,42088.65
43501.00,11.52,27042.4,1433.6,27042.4,35966.39
43502.00,18.65,34955.2,1713.6,34955.2,46490.42
43503.00,29.13,37329.6,1848,37329.6,49648.37
43504.00,36.32,31852.8,1411.2,31852.8,42364.22
43505.00,34.96,33936,1456,33936,45134.88
43506.00,29.29,33409.6,1467.2,33409.6,44434.77
43507.00,24.81,35022.4,1568,35022.4,46579.79
43508.00,25.26,36747.2,1702.4,36747.2,48873.78
43509.00,25.61,34832,1601.6,34832,46326.56
43510.00,22.61,35397.6,1702.4,35397.6,47078.81
43511.00,23.38,33499.2,1512,33499.2,44553.94
43512.00,18.66,30856,1444.8,30856,41038.48
43513.00,17.9,31892,1467.2,31892,42416.36
43514.00,18.39,30777.6,1400,30777.6,40934.21
43515.00,17.55,25956,1198.4,25956,34521.48
43516.00,16.67,27888,1299.2,27888,37091.04
43517.00,20.73,26790.4,1265.6,26790.4,35631.23
43518.00,20.67,27787.2,1276.8,27787.2,36956.98
43519.00,16.06,25995.2,1254.4,25995.2,34573.62
43520.00,14.95,26992,1377.6,26992,35899.36
43521.00,13.09,29971.2,1377.6,29971.2,39861.70
43522.00,12.94,31556,1411.2,31556,41969.48
43523.00,11.77,29876,1400,29876,39735.08
43524.00,11.12,30805.6,1400,30805.6,40971.45
43525.00,10.84,31248,1411.2,31248,41559.84
43526.00,11.1,30475.2,1388.8,30475.2,40532.02
43527.00,9.94,23312.8,1120,23312.8,31006.02
43528.00,10.52,27300,1355.2,27300,36309.00
43529.00,9.85,29428,1377.6,29428,39139.24
43530.00,10.15,30010.4,1400,30010.4,39913.83
43531.00,9.39,29775.2,1377.6,29775.2,39601.02
43532.00,9.12,29052.8,1366.4,29052.8,38640.22
43533.00,11.31,29674.4,1646.4,29674.4,39466.95
43534.00,15.13,27932.8,1545.6,27932.8,37150.62
43535.00,16.38,27294.4,1243.2,27294.4,36301.55
43536.00,16.68,26012,1187.2,26012,34595.96
43537.00,15.23,24701.6,1142.4,24701.6,32853.13
43538.00,14.59,25978.4,1400,25978.4,34551.27
43539.00,16.4,26516,1276.8,26516,35266.28
43540.00,16.58,27104,1265.6,27104,36048.32
43541.00,17.89,26678.4,1243.2,26678.4,35482.27
43542.00,16.64,30671.2,1478.4,30671.2,40792.70
43543.00,16.71,31152.8,1433.6,31152.8,41433.22
43544.00,15.43,31763.2,1444.8,31763.2,42245.06
43545.00,15.91,30732.8,1467.2,30732.8,40874.62
43546.00,15.03,31197.6,1433.6,31197.6,41492.81
43547.00,12.84,23643.2,1276.8,23643.2,31445.46
43548.00,12.62,26717.6,1377.6,26717.6,35534.41
43549.00,14.47,30968,1456,30968,41187.44
43550.00,16.36,30760.8,1433.6,30760.8,40911.86
43551.00,15.31,30245.6,1444.8,30245.6,40226.65
43552.00,16.78,31500,1433.6,31500,41895.00
43553.00,16.68,30917.6,1411.2,30917.6,41120.41
43554.00,14.38,30945.6,1556.8,30945.6,41157.65
43555.00,16.18,31752,1456,31752,42230.16
43556.00,16.95,24746.4,1209.6,24746.4,32912.71
43557.00,15.71,27882.4,1332.8,27882.4,37083.59
43558.00,16.32,33101.6,1601.6,33101.6,44025.13
43559.00,16.3,34736.8,1635.2,34736.8,46199.94
43560.00,14.97,34204.8,1556.8,34204.8,45492.38
43561.00,10.59,30536.8,1411.2,30536.8,40613.94
43562.00,12.17,25043.2,1377.6,25043.2,33307.46
43563.00,14.95,31124.8,1456,31124.8,41395.98
43564.00,13.62,31292.8,1388.8,31292.8,41619.42
43565.00,13.03,29937.6,1366.4,29937.6,39817.01
43566.00,12.27,30962.4,1388.8,30962.4,41179.99
43567.00,12.59,31029.6,1411.2,31029.6,41269.37
43568.00,13.83,31466.4,1422.4,31466.4,41850.31
43569.00,16.59,35694.4,1668.8,35694.4,47473.55
43570.00,18.95,32513.6,1545.6,32513.6,43243.09
43571.00,20.89,29982.4,1612.8,29982.4,39876.59
43572.00,19.43,36080.8,1635.2,36080.8,47987.46
43573.00,22.04,35649.6,1668.8,35649.6,47413.97
43574.00,23.03,37284.8,1668.8,37284.8,49588.78
43575.00,22.74,35207.2,1680,35207.2,46825.58
43576.00,22.43,33790.4,1590.4,33790.4,44941.23
43577.00,22.9,35957.6,1635.2,35957.6,47823.61
43578.00,23.42,31460.8,1512,31460.8,41842.86
43579.00,19.35,33079.2,1534.4,33079.2,43995.34
43580.00,19.91,33124,1691.2,33124,44054.92
43581.00,20.82,37906.4,1724.8,37906.4,50415.51
43582.00,21.76,34697.6,1590.4,34697.6,46147.81
43583.00,21.01,34736.8,1590.4,34736.8,46199.94
43584.00,21.65,32603.2,1568,32603.2,43362.26
43585.00,19.14,33034.4,1467.2,33034.4,43935.75
43586.00,15.28,31348.8,1444.8,31348.8,41693.90
43587.00,14.42,30816.8,1444.8,30816.8,40986.34
43588.00,16.08,31673.6,1512,31673.6,42125.89
43589.00,15.18,30391.2,1388.8,30391.2,40420.30
43590.00,14.34,29461.6,1355.2,29461.6,39183.93
43591.00,14.79,26992,1377.6,26992,35899.36
43592.00,11.7,29545.6,1377.6,29545.6,39295.65
43593.00,11.97,23139.2,1052.8,23139.2,30775.14
43594.00,12.53,23111.2,1209.6,23111.2,30737.90
43595.00,10.96,22086.4,1041.6,22086.4,29374.91
43596.00,9.68,22052.8,1041.6,22052.8,29330.22
43597.00,11.95,21520.8,1019.2,21520.8,28622.66
43598.00,10.2,22002.4,1108.8,22002.4,29263.19
43599.00,9.95,21666.4,1019.2,21666.4,28816.31
43600.00,8.55,18939.2,1030.4,18939.2,25189.14
43601.00,9.76,21392,1030.4,21392,28451.36
43602.00,10.31,21078.4,1019.2,21078.4,28034.27
43603.00,10.21,22590.4,1153.6,22590.4,30045.23
43604.00,11.25,22674.4,1120,22674.4,30156.95
43605.00,10.38,20854.4,1019.2,20854.4,27736.35
43606.00,10.01,19594.4,963.2,19594.4,26060.55
43607.00,13.25,21705.6,1198.4,21705.6,28868.45
43608.00,16.77,23626.4,1142.4,23626.4,31423.11
43609.00,15.34,24276,1086.4,24276,32287.08
43610.00,12.49,22876,1064,22876,30425.08
43611.00,9.89,21576.8,996.8,21576.8,28697.14
43612.00,8.72,20406.4,996.8,20406.4,27140.51
43613.00,11.09,21924,1052.8,21924,29158.92
43614.00,12.05,20972,1030.4,20972,27892.76
43615.00,12.48,21431.2,1008,21431.2,28503.50
43616.00,10.6,20048,940.8,20048,26663.84
43617.00,9.68,22937.6,1120,22937.6,30507.01
43618.00,9.59,21700,1008,21700,28861.00
43619.00,9.34,20333.6,952,20333.6,27043.69
43620.00,10.4,20692,974.4,20692,27520.36
43621.00,8.32,22573.6,1086.4,22573.6,30022.89
43622.00,9.34,21308,985.6,21308,28339.64
43623.00,10.63,19616.8,929.6,19616.8,26090.34
43624.00,9.69,19728.8,963.2,19728.8,26239.30
43625.00,11.98,21397.6,1467.2,21397.6,28458.81
43626.00,11.87,23710.4,1131.2,23710.4,31534.83
43627.00,9.79,23822.4,1131.2,23874.584,31753.20
43628.00,12.96,24589.6,1153.6,25282.616,33625.88
43629.00,12.62,23128,1064,24189.614,32172.19
43630.00,13.38,21151.2,1019.2,22318.899,29684.14
43631.00,15.83,25709.6,1624,26014.314,34599.04
43632.00,24.28,30576,1489.6,31112.725,41379.92
43633.00,27.25,27714.4,1321.6,28154.409,37445.36
43634.00,26.82,26852,1254.4,27694.136,36833.20
43635.00,25.69,28140,1332.8,28666.653,38126.65
43636.00,25.01,28235.2,1288,28843.584,38361.97
43637.00,26,28084,1299.2,28991.488,38558.68
43638.00,21.5,23693.6,1097.6,24350.624,32386.33
43639.00,16.86,22489.6,1097.6,23246.973,30918.47
43640.00,17.83,23654.4,1377.6,24317.842,32342.73
43641.00,19.24,24819.2,1198.4,26130.916,34754.12
43642.00,20.62,24640,1220.8,25867.411,34403.66
43643.00,18.54,22226.4,1120,23430.658,31162.78
43644.00,14.3,21576.8,1041.6,22847.838,30387.62
43645.00,10.4,20776,985.6,21980.349,29233.86
43646.00,11.8,21352.8,1355.2,22325.439,29692.83
43647.00,20.09,22635.2,1108.8,23628.988,31426.55
43648.00,19.6,23402.4,1120,24502.313,32588.08
43649.00,14.1,20675.2,1019.2,21620.144,28754.79
43650.00,13.55,19678.4,974.4,20855.574,27737.91
43651.00,10.84,18855.2,929.6,19700.099,26201.13
43652.00,10.02,18648,907.2,19514.436,25954.20
43653.00,9.03,18160.8,896,19047.74,25333.49
43654.00,8.55,19174.4,985.6,20346.522,27060.87
43655.00,9.12,19180,929.6,20343.081,27056.30
43656.00,8.22,19644.8,963.2,20650.528,27465.20
43657.00,8.64,19398.4,907.2,20221.669,26894.82
43658.00,8.24,18205.6,884.8,19179.764,25509.09
43659.00,7.36,16682.4,828.8,17997.527,23936.71
43660.00,7.52,17696,873.6,18867.888,25094.29
43661.00,7.72,18950.4,907.2,19582.959,26045.34
43662.00,8.28,19432,940.8,20119.274,26758.63
43663.00,13.29,20736.8,1019.2,21693.3,28852.09
43664.00,9.4,20356,940.8,21553.786,28666.54
43665.00,8.49,20563.2,985.6,21692.669,28851.25
43666.00,8.43,19644.8,952,20886.503,27779.05
43667.00,7.77,19801.6,963.2,20849.044,27729.23
43668.00,10.17,19656,985.6,20096.092,26727.80
43669.00,9.73,20361.6,996.8,21675.3,28828.15
43670.00,9.01,19560.8,1008,20898.721,27795.30
43671.00,8.61,20423.2,1019.2,21646.781,28790.22
43672.00,8.27,20445.6,985.6,21622.302,28757.66
43673.00,8.41,21106.4,1008,22094.604,29385.82
43674.00,8.04,20624.8,1019.2,21466.336,28550.23
43675.00,9.22,21011.2,1019.2,21477.759,28565.42
43676.00,8.22,19818.4,974.4,20504.924,27271.55
43677.00,8.26,21487.2,974.4,22405.877,29799.82
43678.00,7.83,21565.6,996.8,22527.48,29961.55
43679.00,7.58,20384,963.2,21588.232,28712.35
43680.00,7.11,19476.8,940.8,20763.89,27615.97
43681.00,7.13,19084.8,963.2,20364.502,27084.79
43682.00,6.79,19672.8,974.4,20935.517,27844.24
43683.00,7.96,19919.2,985.6,20851.149,27732.03
43684.00,7.34,19633.6,929.6,20794.88,27657.19
43685.00,7.54,19023.2,918.4,20112.213,26749.24
43686.00,7.44,19135.2,884.8,19997.193,26596.27
43687.00,7.37,19051.2,918.4,19906.552,26475.71
43688.00,7.27,19370.4,952,20130.189,26773.15
43689.00,7.09,20440,974.4,20856.309,27738.89
43690.00,8.23,20473.6,940.8,21002.698,27933.59
43691.00,7.45,19364.8,907.2,20170.332,26826.54
